reviews,negative,neutral,positive
toko tunggal lupa beli roti bakar nya roti bakar nya beda roti tekstur roti nya mirip bolu kukus lembut harum roti nya lupa beli roti keju nya enak banget mentega keju nya roti,False,False,True
makana nya berbau makanan barat steak pasta pizza menu indonesia nasi bakar nasi goreng nya nya nyaman x harga nya relatif tidak mahal ribu rupiah,False,False,True
acara mata najwa bagus banget si mendidik informatif,False,False,True
merefleksikan penyelenggaraan pelayan publik kepris,False,True,False
letak rm ampera jalan soekarno hatta jalan utama perbatasan kota nya luas arena bermain anak cocok membawa keluarga,False,False,True
menu gading resto mencoba memesan shabushabu kualitas cukup enak pelayanan cukup harga terjangkau rekomendasi bilamana membawa tamu makan malam keluarga,False,False,True
suka lemak nya lumer mulut sayang daging nya alot bumbu nya khas banding satesate umum nya,False,False,True
kali suis butcher rekomendasi teman asli bandung nya kecil nya sih kuno interior nya steak enak saus nya cenderung tidak speciality nya kemarin coba tenderloin kosong memesan sirloin parmegio baik minum jus avocado mmm enak,False,False,True
letak nya berdekatan hotel harris ciumbuleuit menginap menginap mengincar suami penyuka kopi penasaran mencoba kopi jack runner roasting kopi nya memasak kopi digiling wangi nya semerbak memenuhi kafe duduk teras,False,False,True
menyesal beli handphone xiaomi kali tidak pakai handphone merek,True,False,False
suka steak steak olahan nya penyajian classic sayuran kentang bakar merek lama eksis entrecote paris nya direkomendasikan menyukai nya medium rare biar daging juicy tidak kering nya sih rumah tua arsitektur belanda pelayanan rapi harga nya sesuai steak,False,False,True
gerai minuman foodcourt griya metro pilihan minuman terbatas minuman botol kotak air mineral harga standar food court,False,False,True
revisi om,False,True,False
akses cukup terbilang susah disarankan motor sih hehe makanan nya enak pemandangan nya enak banget terbayar deh hehe bagus foto foto pasangan makan nya terbilang standar kafe pas kantong hehe bukit keraton melewati kafe,False,False,True
ayam goreng nya renyah bumbu khas es krim sundae nya segar harga nya cukup murah chocolate strawbery blueberry kiwi,False,False,True
sulit dinasehati tidak dipaksakan,True,False,False
penjual video testing baterai nya bermasalah telepon genggam restart tidak hentihenti pakai baterai nya rusak telepon genggam nya penjual tidak bersedia tanggung menolak,True,False,False
bandung jalanjalan ciwalk suka mampir the kiosk ciwalk pilihan makanan minuman sunda makanan minuman cukup terkenal ku mpulkan tidak bingung memilih makanan sisi harga tidak mahal,False,False,True
pelanggan kerumah beli produk spa pas suru mencium lulur wangi lavender dy langsung jatuh cinta nya kereta api mm belum lulur green asyik banget wangi nya,False,False,True
ngefans enak porsi nya pas anak anak suka sayang nya tidak pilihan bumbu kacang pedas,False,False,True
rohmah minimal transaksi transfer rek mandiri rek bank minimal rp terima kasih nida,False,True,False
batagor kingsley lezat disukai keluarga warga jakarta kali pergi bandung keluarga temanteman dibelikan batagor kingsley,False,False,True
menu makanan lengkap unik rainbow volcano pizza nya harga nya standar tidak mahal nya enak kongkowkongkow bareng temanteman bawa keluarga lumayanlah,False,False,True
pindah nya fungiyaki ramen sushi bar berlokasi cibabat cimahi kebingungan mencari makan menyajikan ramen area nya tidak sengaja pemesanan makanan aplikasi ojek online ramen pelayanan pelanggan mirip fungiyaki mangkok ramen terletak melong asih bandung,False,False,True
nih orang mulut nya perang otak peyang ditempeleng biar belaga bodo terlibat lu fuckri,True,False,False
resto menawarkan galeri alami kafe memanjakan pengunjung menikmati alam suasana pedesaan hening penataan nya unik mengesankan resto menawarkan menu nasi timbel rawon sop buntut steak pizza pasta gurame goreng gurame bakar nasi goreng nya nasi timbel nikmat gurame goreng renyah rawon segar mantap makan romantis,False,False,True
fahri tidak anggota dewan maling air setitik rusak susu sebelanga,True,False,False
pks lama tidak jelas tenggelamkan,True,False,False
nasi liwet mantap tempe mendoan nya enak sayang nya nya bukit countur tanah menurun cukup menyulitkan berusia hamil balita terbayar nikmat nya makanan disajikan,False,False,True
karyawan malas kasih cuti bisnis jelek foya foya mikir,True,False,False
restoran menawarkan menu cukup lengkap seafood makanan khas sunda nya cukup unik memilih makanan nya ikan sayur lainlain dapur memproses nya sesuai nama restoran nya makan beralaskan daun pisang,False,False,True
jalan mudah searah padma hotel resto nya nya benarbenar nyaman luas makan malam merayakan ulang kejutan pribadi makan malam pelayan nya super ramah lantai pelayan nya ramah bolak turun membawakan pesanan makanan,False,False,True
hilang handphone xiaomi redmi note warna gold daerah duri selatan jembatan tambora jakarta barat,False,True,False
montenegro kroasia beda pendapat kapal latih jadian,False,True,False
steak nya tebal empuk daging nya pas ambil sauce nama nya buddy sauce enak harga nya cukup terjangkau kisaran ribuan grm jalan jalan bandung mampir,False,False,True
ajak keluarga kawan kantor kawan jalan pacar kawan pacar mantan pacar suara award,False,True,False
santai nongkrong rekomendasi bandung cocok temanteman keluarga permainan gratis disediakan pengunjung,False,False,True
sudut perempatan jalan naripan bakmi naripan terkenal ramai pengunjung pekan musim liburan restoran tidak sepi menu pilihan favorit bakmi yamin bakmi kaldu nya kuah nya sungguh kental nikmat hangat,False,False,True
menginap kedatangan tamu malas akir nya resto buka jam malam pesan kopi nya enak,False,False,True
area dago sejuk atmosfir nya pas nongkrong teman ditambah desain nya unik harga makanan standar standar pilihan menu nya tidak spesial,False,False,True
makan menyediakan roti bakar indomie keju menumpuk ciri khas suka,False,False,True
selamat siang mention terima kasih zan,False,True,False
untung beli ori bni cashback dana freshfund amp non freshfund,False,False,True
maklum sebelah pola fikir nya sempit otak nya tempe,True,False,False
halo kali mencoba mencicipi makan bebek garang jalan braga bandung west java indonesia suasana restoran nya cukup nyaman pelayanan nya baik makanan nya enak lezat sambal nya mantap pedas nya nikmat merekomendasikan mencoba makan bebek garang harga terjangkau mari selamat makan bebek garang,False,False,True
kali mencoba richeese factory minggu maret jalan pulang pasangan mampir makan siang pesan menu bulgogi spicy wings level chicken spicy level stroberi kue in a cup ayam nya enak ditambah kelezatan saus keju nya pas minuman nya tidak nama nya stroberi,False,False,True
kenapala mesti sifat cemburu hidup ni sungguh menyiksa,True,False,False
pemandangan nya cakeepppp banget pas berdiri atap kaca beuuuuuh bikin panas dinginkan dengkul lemes berkesan banget,False,False,True
suka pakai sabun lifebouy harum nya tidak,False,False,True
pemandangan menarik nyaman anakanak orang tua pilihan makanan lumayan bermain anak sayang pembangunan arena bermain anak,False,False,True
pemandangan nya indah udara nya sejuk harga makanan nya kemahalan boowkk nya biaya entertainment angklung mang udjo perform shuttle car ya shuttle car malesin mesti antre lama liburan pengunjung mobil nya dikit,True,False,False
pelayanan nya ramah banget waiters nya pelayanan mas andri rekomendasi wine nya pemandangan nya bagus harga nya setimpal nya nyaman nyaman banget pokok nya direkomendasikan banget the th restaurant and lounge,False,False,True
nyai pesantren gresik deklarasi dukung gus ipul,False,True,False
menu utama nya jelas pizza coba pesan spicy papperoni pizza pizza nya crunchy tipis pemesanan cukup lama cukup puas pizza nya,False,False,True
suka tempura nya kak besarbesar harga nya bersahabat tidak salah ribu haha makan ban lumayan porsi nya langsung merapat saudara saudari,False,False,True
bangunan dekor minimalis temapat pengunjung pilihan memandang alam seni bersosialisasi kafe inspirasi pengunjung nya tersinpisrasi kesenian minimalis alam indah cocok,False,False,True
menu pilihan pasta pizza nya bumbu nya pas pasta nya kurang aldente matang enak aglio oli nya kurang enak spicy tuna nya,False,False,True
setuju gua rocky gerung isi orang istana kerja nya koarkoar tidak bermutu,True,False,False
mencari es krim penuh semangat membayangkan persis gelato yogya ditemukan gelato nya berbeda tidak yogya mirip pas giliran es belum mesin nya rusak acuh iya mesin nya kurang bagus,True,False,False
kemarin memesan ayam panggang porsi masingmasing ekor kangkung terasi mineral water nasi udang bakar madu ayam panggang nya kecil kangkung anyep udang bakar berisi ekor ukuran nya tidak jari harga nya ribu an are kidding me disuruh ngantri dalem kosong,True,False,False
zaman pakai bahasa kampung dasar kampungan,True,False,False
pilihan menu beragam daerah makanan minuman ringan makanan berat makanan penutup live musik pintu masuk suasana nyaman seminggu lebaran mudah duduk liburan normal liburan ramai susah duduk plus harga pas,False,False,True
berkunjung sumatera barat bosan suguhan budaya,True,False,False
membenci,True,False,False
makanan nya enak pilihan menu anakanak jajanan tradisionlal nya lezat bagus makanan,False,False,True
lokasi nya oke banget fotofoto sore menjelang malam lampulampu dinyalakan romantis makanan nya tidak spesial,True,False,False
restoran sapu lidi salah restoran favorit keluarga bandung menikmati makan siang restoran tidak mengenyangkan perut menikmati suasana restoran asri sejuk,False,False,True
nyaman banget nongkrong kenyang warung upnormal pilihan menu nya serius banget digarap pelayan nya kece interior nya super rekomendasi banget deh tugas arisan ulang reunian,False,False,True
makan malam keluarga restoran alas daun tidak mengecewakan enak nasi tutug oncom nya juara sambal variasi nya aneka lauk khas sunda pepesan enak harga standar tidak mahal makan seafood mahal ya hehe,False,False,True
kesan menginap rumah stroberi cek in tidak jam siang menginap terlambat cek out tidak ditawarkan staf rumah stroberi jam menunggu kamar dibersihkan diberitahukan restoran tutup jam sore memesan makanan makan malam jam sore cukup menyebalkan,True,False,False
restoran pemandangan bukitbukit kecil lembah hijau udara segar suarasuara burung menikmati pemandangan afternoon tea suasana tenang perpaduan warna langit sunset backsound smooth jazz sayang sikap pelayan tidak mendukung keindahan suasana pemandangan restoran manajemen pelatihan bersikap elegan,False,False,True
alhamdulillah,False,False,True
gue nih ditangkap gue tidak sabar menembak kepala polisi rumah gue,True,False,False
istri ipar anak usia sopir mobil rental mencari makan siang keroncongan sel jalanjalan gasibu minggu jam siang gasibu mencari alternatif makan siang terpikir kampung daun kondisi jalan macet perjalanan cukup lama jam kampung daun cukup orang duduk sekitaran lobby,False,False,True
pelayanan cepat harga murah nasi goreng jempolan ruangan berac lokasi balista strategis terletak sebelah heritage factory outlet,False,False,True
delicious sundanese food ayam ungkep terong raos sup merah ikan gurame tempe bacem sambel jengkol cimplung bagus services,False,False,True
suka makan kantong kempes __laugh__ pilihan menu nya mi rebus bakso roti bakar bajigur suka makan roti bakar mi rebus topping keju guriih,False,False,True
suasana makan tenang nyaman nikmat datanglah kampung daun seakan makan tengahtengah alam perkampungan,False,False,True
tidak terkesan harga ribu mi ayam segelas lemon tea nya disajikan lemon tea jeruk nipis tea ukuran gelas kecil kurang menggigit lidah pelayan dilatih melayani pelanggan sepenuh hati lips service,True,False,False
ketiga kali menikmati lantai dikatakna dipesan tidak pengunjung lantai turun tidak aktivitas pelayan hilir mudik pesanan lantai menikmati suasana lantai,False,False,True
bogor dipimpin bima arya,False,True,False
order jam private message order main course minuman makanan makanan menit cancel makanan sungguh kecewa makan pelayanan jelek,True,False,False
terletak paskal hyper square stasiun bandung makanan pasar ramai pengunjung malam pekan pilihan makan nya cukup lengkap harga nya terjangkau terkadang live musik menambah keistimewaan dibanding makanan pasar,False,False,True
tersedia jajanan pasar tradisional masakan indonesia beragam terletak kawasan cihampelas walk,False,False,True
ikan bakar nya enak ikan segar bumbu nya meresap benarbenar ditambah sambal nya,False,False,True
makan kemarin pesan menu beef steak lokasi cukup nyaman menu peningkatan hidangan nya belum memenuhi pesanan orange squash nya kurang enak soda nya,True,False,False
